guid;full_name;last_name;first_name;patronymic;was_fixed
85ae641d-323d-424e-8a84-3b72ca9c809b;Жукова Гостомысл Леонидовна;Жукова;Гостомысл;Леонидовна;NO
b1800f74-645d-4b4f-ba17-eb1f7aef79ea;Волкова Валерия Юльевич;Волкова;Валерия;Юльевич;NO
0f9ecc43-99dd-4416-9c2e-a4abf01fcb6b;Жданова Агап Юльевич;Жданова;Агап;Юльевич;NO
b1806452-0cd5-4942-b1d0-19ed0c417bbb;Жданова Онуфрий Феликсович;Жданова;Онуфрий;Феликсович;NO
e2cfc0b2-3004-4537-8e86-6483200b23cf;Беляев Харлампий Ааронович;Беляев;Харлампий;Ааронович;NO
fd0cd8db-c698-43cc-aaf3-48a1791c1ac0;ИП Давыдов Н.Ф.;Давыдов;Наина;Фёдорович;NO
c587b9a9-7002-4880-8308-6fe5d10de900;Жукова Агап Трофимович;Жукова;Агап;Трофимович;YES
d0b21745-d1c2-440c-881f-ed2eec4e72c5;Устинов А. Р.;Устинов;Алевтина;Романовна;NO
24c41fed-d5eb-42b6-b358-3ea948962a74;Устинов А. Р.;Устинов;Алевтина;Романовна;NO
a4f6edba-679e-4826-88a0-3c4471d63eda;Богданова С. З.;Богданова;Софрцн;Захарьевич;NO
995eb2aa-8067-4354-b552-2c94831ce1d4;ИП Федотова Р.Б.;Федотова;Роман;Богдановна;NO
ba6e0372-06cd-4c3a-8a8b-a50dee5c072e;Маслов Капитон Яковлевич;Маслов;Капитон;Яковлевич;NO
0165d19c-81dc-43e4-b8fe-4b4bdaef8990;Алексеева Е. М.;Алексеева;Ермолай;Матвеевич;NO
fba7cb8a-8fe4-4316-8c86-b3d345241bfe;Комиссарова Н. А.;Комиссарова;Никифор;Аркадьевна;NO
4ff855b9-6a95-4e80-b62b-fa37e9ffa236;Фадеев Ермолай Кирилловна;Фадеев;Ермолай;Кирилловна;NO
90ddea4d-31ca-4b5f-9335-615f7567594e;ИП Медведев Ю.Л.;Медведев;Юлия;Львшвна;NO
363d8b62-c3c6-4a45-b222-de8883593cc5;Савина Роман Романовна;Савина;Роман;Романовна;NO
a6cf9898-430f-4637-b588-80bb7c319826;Белякова Антип Антонович;Белякова;Антип;Антонович;NO
5cd11b12-1b54-488f-9e2e-df5005e424f5;Карпов Ксения Иосипович;Карпов;Ксения;Иосипович;NO
16207f74-75a5-4bf6-9c75-68fcc8645afb;Зыков К. М.;Зыков;Капитон;Матвеевич;NO
d6986801-b8ac-4edb-87e9-7cb2efc4d9a0;ИП Блинов Г.А.;Блинов;Гойтомысл;Артемьевич;NO
312dcca6-f01b-4b00-bc6e-3e2749a24fe1;Жукова В. А.;Жукова;Вышеслав;Абрамович;NO
f15e0de6-cd4e-42e8-b695-eae40c0595b5;Тимофеев Аристарх Эдгардович;Тимофеев;Аристарх;Эдгардович;NO
c6572560-b244-413c-b8b6-e0a4dbfa31a3;Бобылева Ратибор Фёдорович;Бобылева;Ратибор;Фёдорович;NO
303865ca-23e9-4b33-b295-7cd6d845eb06;Ковалева Прокофий Федоровна;Ковалева;Прокофий;Федоровна;NO
7e0e7df1-ef18-4a9f-8306-9bf017db51d6;Зайцев Варлаам Константиновна;Зайцев;Варлаам;Константиновна;NO
44fc0ab4-8b08-422a-9e04-1fa0d2078ab0;Шубин Панфил Эдгардович;Шубин;Панфил;Эдгардович;NO
3dbd85dc-31ad-4014-b258-dba47c52f4e8;Яковлев Алевтина Евстигнеевич;Яковлев;Алевтина;Евстигнеевич;NO
98d718be-1314-4f03-87f6-8ee6021872be;ИП Медведев Г.Д.;Медведев;Григорий;Денисович;NO
a590a2d7-98c4-40c5-a073-3a8fbd58d409;Яковлев Ерофей Измаилович;Яковлев;Ерофей;Измаилович;NO
c30ee79c-ba39-4a22-849f-2b02449ac26a;Карпов Кир Венедиктович;Карпов;Кир;Венедиктович;NO
6d853a01-d6f9-4c5f-8dc3-1f2f06beace1;Цветков Л. И.;Цветков;Леонтий;Иларионович;NO
ec678c13-7cbc-43cb-b0e9-2072e51fe8ae;ИП Пахомов Е.И.;Пахомов;Евдоким;Игнатович;NO
7782a0d6-00e1-4d94-9145-87e1b4035fe8;Кабанова Макар Анатольевич;Кабанова;Макар;Анатольевич;NO
36bbf491-ca5d-40b1-8fb6-417dba10f688;Кулагина Ерофей Никифоровна;Кулагина;Ерофей;Никифоровна;NO
ba76bcb8-7dba-4ad0-9c32-b6c6800a900f;Потапов Ерофей Давидович;Потапов;Ерофей;Давидович;NO
da62c16c-72aa-4b47-9433-72a6bd4cbbf2;Баранова Регина Жанович;Баранова;Регина;Жанович;NO
65ee56fd-d7e1-44fe-a506-865a449b3d7d;ИП Кондратьева Е.А.;Кондратьева;Ермолай;Артёмович;NO
d7e4aa44-ed94-44dc-a28e-d347e6042f25;Артемьев Леонтий Артурович;Артемьев;Леонтий;Артурович;NO
81689a6e-2ead-4496-89bd-5c4200f3bf73;Богданова В. Б.;Богданова;Вышеслав;Богдановна;NO
c04d924a-d048-431d-852a-300c2ace3018;ИП Яковлев В.Р.;Яковлев;Всемил;Рудольфовна;NO
d213f297-b169-41c5-a01e-f88ecad31d9b;Агафонов Герман Измаилович;Агафонов;Герман;Измаилович;YES
ecde38ac-3030-4959-b916-33b8e8474b82;ИП Гущина Г.А.;Гущина;Григорий;Алексеевна;NO
7bb8537d-be3c-432d-9334-6bf61ac35a0c;ИП Гурьева Н.А.;Гррьева;Никифор;Адрианович;NO
25db88dc-f495-4cf8-bac1-22b7f0b0e22f;ИП Беляев М.М.;Беляев;Мстислав;Матвеевич;NO
99a80fb5-1414-4cfc-81fd-553ef7152248;ИП Григорьев Н.В.;Григорьев;Натан;Владимировна;NO
84895598-d409-4690-a51c-2306bbb17461;Громов Валерия Елисеевич;Громов;Валерия;Елисеевич;NO
ef92366a-a86e-4877-a5b8-3cc31bbf7cbe;Савина Ерофей Ефремович;Савина;Ерофей;Ефремович;NO
bab3932f-5792-4c5d-a756-212b3fdeedb0;Русакова Мир Натановна;Русакова;Мир;Натановна;NO
431d2ecd-1136-44f1-acfa-968313d69f96;Кабанов К. В.;Кабанов;Кир;Вячеславовна;NO
96266494-565e-4e50-aa90-0ee508026ed8;Пахомов Лучезар Викторович;Пахомов;Лучезар;Викторович;NO
2f33e22b-7e54-4114-b80d-8bc22c5bb3ad;ИП Савина К.Н.;Савина;Ксения;Никифоровна;NO
c4bb2a92-6ddb-4a3d-93b4-eb086e08558a;ИП Антонов П.А.;Антонов;Панфил;Абрамович;NO
d918b4f2-acea-45a4-bd65-a0625e9c8146;Кабанова Онуфрий Захарьевич;Кабанова;Онуфрий;Захарьевич;NO
90b0967e-ddc8-4176-bdf6-2a882289a305;Жукова Ю. А.;Жукова;Ювеналий;Абрамович;NO
0617675e-acf0-4eb8-8ca0-d1b3cda99e41;Яковлев Наина Игнатович;Яковлев;Наина;Игнатович;NO
30635f4d-08da-42b7-b384-c3de099aca53;Хохлов Варлаам Юльевич;Хохлов;Варлаам;Юльевич;NO
686afc5b-42f6-4e82-a1da-c258c69e1282;Лихачева С. Р.;Лихачева;Самуил;Рудольфовна;NO
ec3ffe96-1a83-47ce-8c74-19a5a74ebd7e;Маслов Макар Леонидовна;Маслов;Макар;Леонидовна;NO
503bb75a-3228-4b36-bc7d-b0a75a8a914c;Веселов М. А.;Веселов;Мстислав;Адрианович;NO
3221b1cf-08da-40d3-88ce-337fd0d77dad;Игнатова Л. А.;Игнатова;Людмила;Аксёнович;NO
f449ed4c-35ec-41f3-852b-876e633134fc;Калинин Ф. Л.;Калинин;Фортунщт;Леонидовна;NO
686776cd-a215-4e80-b394-3d2e9283a52e;Баранова Павел Адрианович;Баранова;Павел;Адрианович;NO
160ef027-fcb8-47ca-885c-5eb8fc81ce29;Баранова Павел Адрианович;Баранова;Павел;Адрианович;NO
f5e323da-34b3-46a5-b8fb-829c296d527f;Кабанов Ратибор Леонидовна;Кабанов;Ратибор;Леонидовна;NO
a0ceebae-30a0-4b1f-a679-08b85589b26c;ИП Гусева Е.И.;Гусева;Евфросиния;Игнатович;NO
22911b78-3f32-422b-9301-b596c0384ac5;Гусева Т. А.;Гусева;Татьяна;Архипович;NO
d8323921-6b3e-4c40-892c-0df96527cec1;Беляев Мстислав Харлампович;Беляев;Мстислав;Харлампович;NO
00893de0-b614-4c5e-8750-c013bebe2cc6;Галкин Д.;Галкин;Наина;Денисович;YES
af3f6e8f-41ac-43eb-a238-030ac89edb90;Кулакова Евфросиния Архипович;Кулакова;Евфросиния;Архипович;NO
9c60f071-0886-49fc-9d67-46d1ed24f0b0;ИП Лапин М.В.;Лапин;Мир;Васильевна;NO
90add44c-3eda-415a-a54b-d3affe969d27;Захаров Фортунат Ильинична;Захаров;Фортунат;Ильинична;NO
51a55c13-d6ae-4d52-ac8e-d95b6e672f1b;Александров Феврония Леонидовна;Александров;Феврония;Леонидовна;NO
273605e7-5166-4833-a2a8-d8a2ba30d0b6;Агафонов Павел Изотович;Агафонов;Павел;Изотович;NO
17c1f4c1-9de4-4443-b10d-7156ad4c6f6f;ИП Стрелков С.А.;Стрелков;Софрон;Аксёнович;NO
44db55c8-a529-4f7f-bad5-d3622eea83bf;Бобылева К. Ф.;Бобылева;Капитон;Федоровна;NO
8cd93e38-3ddd-42d6-bfc5-b21689a82a21;Кабанов София Натановна;Кабанов;София;Натановна;NO
da7f00eb-1d40-4f81-a08a-d016dc130093;Титов Дмитрий Абрамович;Титов;Дмитрий;Абрамович;NO
dade90d0-e2f8-4159-802e-6be91248a612;Цветков Аристарх Васильевна;Цветков;Аристарх;Васильевна;NO
ccd8ab0b-4309-4dca-890e-c080d9d517dd;Селезнева Павел Измаилович;Селезнева;Павел;Измаилович;NO
8469e41b-cce9-4ede-b0a4-6009bf885817;Савина Родион Матвеевич;Савина;Родион;Матвеевич;NO
c7dc5626-c1ee-467d-b016-657734dd40e5;Зыков Р. З.;Зыков;Рюрик;Захарьевич;YES
a4cf64db-584b-408a-9cbf-dd3b8666d2e9;Савина Рюрик Фадеевич;Савина;Рюрик;Фадеевич;NO
f2b9856e-300a-465a-ad76-0c28daad79b6;Савина Павел Денисович;Савина;Павел;Денисович;NO
365c6046-5715-4319-97d4-5e247b73f2ae;Гурьева А. Ф.;Гурьева;Алевтина;Фадеевич;NO
d08144ef-7d73-4878-83cc-f1e9bab36e61;ИП Русакова Ф.В.;Русакова;Фортунат;Валериевна;NO
dcabbe26-b567-4e08-ad08-30d0d519c037;Богданова С. В.;когданова;Савватий;Вадимовна;NO
1f1a74aa-dc08-4b14-b1f2-fce872dafae2;ИП Рогов ц.Э.;Рогов;Макар;Эдгардович;NO
161bfc23-a1fb-48ac-9c71-5503846cb2c2;ИП Беспалов Р.А.;Беспалов;Рюрик;Артёмович;NO
acb60e22-c313-4fee-9cab-41632d882b94;Горбунова НикандрдИларионович;Горбунова;Никандр;Иларионович;NO
5c682980-b9a2-4d05-a269-56078ae5c055;ИП Белякова А.В.;Белякова;Аристарх;Вилорович;NO
5a8f937f-ea67-49f0-aa0f-d401077dff86;ИП Доронин П.С.;Доронин;Павел;Святославовна;NO
db01d4c4-6dd8-4c3e-af3c-389648b9cd84;Веселов Владимир Иосипович;Веселов;Владимир;Иосипович;NO
2a410997-23d6-4025-8efa-348cbe5f02a4;ИП Мухин Ф.И.;Мухин;Фома;Измаилович;NO
2fa2048c-c1ec-4cce-878c-e9b25f356ce7;Орлов Капитон Аркадьевна;Орлов;Капитон;Аркадьевна;NO
c91656ac-65fe-4939-beba-83e1d14a33fc;Давыдов Г. Е.;Давыдов;Геннадий;Евстигнеевич;NO
3b9d32df-24f7-4c82-988d-5a02c6ebc489;ИП Маслов Н.А.;Маслов;Никандр;Аксёнович;NO
292b7057-050c-4fde-9b05-d5a4dc8a2ebe;Ершова Таисия Вячеславовна;Ершова;Таисия;Вячеславовна;NO
6301fda0-e2e7-4c8f-8db9-6a0163cb4311;Кабанов Кузьма Леоновна;Кабанов;Кузьма;Леоновна;NO
25476f0e-cdef-4a92-9223-df24f9a9b8a5;Кабанова Кузьма Ефремович;Кабанова;Кузьма;Ефремович;NO
70421905-97d8-46ca-8548-3fd72ffb9a4d;ИП Николаева Е.А.;Николаева;Ефим;Абрамович;YES
3ad8f909-c5c3-4f6c-8539-57f6be6c3a1e;Жданова Самуил Леонидовна;Жданова;Самуил;Леонидовна;NO
74179dc0-d791-469d-8834-165f8258405f;Русакова М. Л.;Русакова;Мир;Львовна;NO
793a21ef-6724-4fb5-bd05-c38605a90adf;Никонова вышеслав Вячеславовна;Никонова;Вышеслав;Вячеславовна;YES
88b72273-17d4-41d7-b17d-8254ae767ae0;Шубин Л. Э.;Шубин;Леонтий;Эдрардович;NO
ab4da72f-8f9f-42a6-a01f-2170e7887313;Титов Аверкий Феликсович;Титов;Аверкий;Феликсович;NO
86f91407-9464-46d8-a0a4-50ff717dd0e7;ИП Дементьева С.Р.;Дементьева;Севастьян;Рубеновна;NO
fa3c4334-6d8a-4adc-ae3f-cc279a783c6c;Тихонова Ю. Т.;Тихонова;Юлиан;Тарасович;NO
9db0f315-d3e3-40a8-a704-372211b7c69e;Цветков М. А.;Цветков;Мир;Алексеевна;NO
fad89a17-064e-40fe-a610-2d952aa15003;Комиссарова Лучезар Феликсович;Комиссарова;Лучезар;Феликсович;NO
841ed97c-e906-4943-811d-657860e9a8b7;Устинов Таисия Матвеевич;Устинов;Таисия;Матвеевич;NO
c290d0d2-6921-4184-a2bb-f033a567d0ba;Артемьев Юлий Вилорович;Артемьев;Юлий;Вилорович;NO
7b21de76-43bd-4c6a-b91a-ee4da086aa41;Громова Капитон Рудольфовна;Громова;Капитон;Рудольфовна;NO
bb3bef14-512e-4c73-a8eb-23455b850df7;Ефремова А. С.;Ефремова;Антип;Сергеевна;NO
29a7e9ea-2dd7-4449-ac27-b7876a48c650;Доронин Макар Харлампович;Доронин;Макар;Харлампович;NO
03720925-30c7-4573-b94e-816e58705b69;Корнилова Н. А.;Корнилова;Наина;Аксёнович;NO
8861379d-3168-4ec8-803d-be631782de3a;Кабанова Мир Вилорович;Кабанова;Мир;Вилорович;NO
8f8c95e1-cb84-4a55-8289-18d295a1ab40;Рожкова Ермолай Кирилловна;Рожкова;Ермолай;Кирилловна;NO
58a6bf9c-aef7-4f90-907f-ed60c5f46bcf;Шаров Мстислав Иосипович;Шафов;Мстислав;Иосипович;NO
16b901a4-cf99-456d-928f-421105db6fa8;ИП Тимофеев Н.Г.;Тимофеев;Натан;Георгиевич;NO
4c98021c-9f40-4c51-9ea9-d655a37a7cbc;Комиссарова Таисия Ильинична;Комиссарова;Таисия;Ильинична;NO
5154d9b9-92ca-47b1-a026-d767993eaf8b;Захаров Евгения Сергеевна;Захаров;Евгения;Сергеевна;NO
8874dcc2-ae0b-49c2-b2e2-93f75ec8e553;Хохлов Таисия Львовна;Хохтов;Таисия;Львовна;NO
693772fa-f838-4f22-b334-784cf3b8778b;Белякова Прокофий Владимировна;Белякова;Прокофий;Владимировна;NO
1e483874-ccb5-4a80-96fd-02940b447b69;Селезнева Любовь Сергеевна;Селезнева;Любовь;Сергеевна;NO
50913d45-c6f1-461a-a517-8837f7fa1451;Дементьева Терентий Яковлевич;Дементьева;Терентий;Яковлевич;NO
3677d9dc-ed83-4deb-bdfa-7481d631e3e7;Богданова У. Д.;Богданова;Ульяна;Денисович;NO
e33c99ea-5043-4d0c-b936-92250f8d721e;Селезнева Захар юлианович;Селезнева;Захар;Юлианович;YES
a5b5ad77-6309-4dc4-b4c9-40d366bc6882;Гущина Антип Ааронович;Гущина;Антип;Ааронович;NO
7f7c77d4-b06f-432a-9bc3-9154398678e4;Мясников С. А.;Мясников;Серафим;Аркадьевна;NO
14e1ee1f-570b-40e7-90d6-0be0bf88243f;Кабанова Б. В.;Кабанова;Бажен;Владимировна;NO
9c74b218-3aac-49f3-a20e-70451220627e;Ершова Э. В.;Ершова;Эммануил;Вадимовна;NO
95592fba-4a68-43d9-b785-2edfe278b80c;Пестова Прокофий Евстигнеевич;Пестова;Прокофий;Евстигнеевич;NO
52daafaa-710d-4f67-bda9-47aa069e602d;Комиссарова Таисия Харлампович;Комиссарова;Таисия;Харлампович;NO
92350cfc-996a-474a-aec9-d6570367d80e;Белякова Филарет Яковлевич;Белякова;Филарет;Яковлевич;NO
c4232451-9828-4d1b-ae82-4b30d8a4675c;Наумов Д. И.;Наумов;Дмитрий;Ильинична;NO
af40df35-9aaf-4efd-93e6-7bea3efb9d33;ИП Кабанов М.А.;Кабанов;Мечислав;Архиповна;NO
52490473-826e-4e54-b52e-8fb1ac972ded;Мясников Феврония Андреевич;Мясников;Феврония;Андреевич;NO
f3cc197b-0b12-479f-b5b9-bb63bcc85401;Кулакова Святослав Арсеньевич;Кулакова;Свяцослав;Арсеньевич;NO
73fe6972-2080-4250-b022-2d903126ba31;Волкова Любовь Львовна;Волкова;Любовь;Львовна;NO
32b9859d-4f43-4d5a-9fbe-a3fc29c70d8c;Никонова Феврония Абрамович;Никонова;Феврония;Абрамович;NO
d6c3e9da-6c71-4349-a3a7-420d9e457025;Мухин Герман Робертовна;Мухин;Герман;Робертовна;NO
a61ea9d4-408e-4a23-ad31-e2aea9c0ef10;ИП Щербаков А.Р.;Щербаков;Авдей;Робертовна;NO
400210cc-1307-4307-b054-6954f5de50cb;Калинин Аристарх Вадимовна;Калинрн;Аристарх;Вадимовна;NO
64b87359-cef8-425c-b1e3-ef327141a19c;Богданова Терентий Святославовна;Богданова;Терентий;Святославовна;NO
443d407f-0e6e-4d90-a313-558c137580fb;Гурьева Аполлон Викторович;Гурьева;Аполлон;Викторович;NO
1ef9258d-b444-44f9-b393-56f003cdca30;Гурьева Аполлон Викторович;Гурьева;Аполлон;Викторович;NO
02eccd04-b1f9-4184-844e-27ff751c621c;Цветков Захар Аксёнович;Цветков;Захар;Аксёнович;NO
ccaa3140-c88f-49cc-ba7b-91b1be14cf88;Цветков Феврония Михайловна;Цветков;Феврония;Михайловна;NO
723d1ba9-6164-46e7-864b-c8310d0f0e47;ИП Шашков С.И.;Шашков;Севастьян;Иосипович;NO
bd23768b-01aa-42d6-9dd7-77eefa5ed650;ИП Мухин Б.В.;Мухин;Бажен;Валентиновна;NO
99a5ff49-95ea-422f-bea4-df91441197a2;Рогов Натан Демьянович;Рогов;Натан;Демьянович;NO
fe1bf0f9-338b-4e43-b3e2-b960f10d2948;Зимина З. П.;Зимина;Захар;Падловна;NO
faf266f1-e657-4273-aa4e-f3e6639e9b9d;Лихачева Ермолай Аркадьевна;Лихачева;Ермолай;Аркадьевна;NO
96a2fca5-77d6-45dd-b9f1-bc6e6eba7104;Потапов Лазарь Натановна;Потапов;Лазарь;Натановна;NO
b513111a-0ef0-413b-a8e7-7aff5690ede4;ИП Фадеев С.Е.;Фадеев;Святослав;Евсеевич;NO
c2f5c2a9-8843-428b-a19e-69502d254d1a;Артемьев Таисия Гаврилович;Артемьев;Таисия;Гаврилович;NO
09141224-a372-49af-9347-da497a33b4a5;Васильев Юлий Якубович;Васильев;Юуий;Якубович;YES
da7eb7a8-af44-43fd-a2df-14ebb0490638;Зыков София Робертовна;Зыков;София;Робертовна;NO
2eddc1d9-3cf6-4051-af24-f5517d754c96;Доронин Григорий Эдгардович;Доронин;Григорий;Эдгардович;NO
cd3d350b-3107-46d4-8953-11fe88e2a9ac;Шашков Олимпиада Анисимович;Шашков;Олимпиада;Анисимович;NO
78ddd3f6-c649-42fa-b803-bf432ff49f1a;ИП Гришин В.Т.;Гришин;Варлаам;Трофимович;NO
b7beeb42-0496-4984-85e4-0da227d841f8;ИП Жданова М.А.;Жданова;Мечислав;Абршмович;NO
6d86e9dc-1a2f-4777-9f82-9e35d664a6e2;Богданова Аполлон Павловна;Богданова;Аполлон;Павловна;NO
80225ff2-215a-45ea-a7d1-d0e0848ea285;Веселов Таисия Арсеньевич;Веселов;Таисия;Арсеньевич;NO
90e56006-475f-47cc-962a-d4799fa85764;Орлов Захар Вилорович;Орлов;Захар;Вилорович;NO
3de0bff5-1c6b-42a1-8ab8-f3feed159bed;Калинин Натан Антонович;Калинин;Натан;Антонович;NO
a0cd2113-4283-490c-a2d4-9d5d4b7148a0;Лебедева Ю. И.;Лебедева;Юлий;Ильинична;NO
9c69180d-ef26-4304-8ce0-e0f52342d6f5;Макаров Капитон Артёмович;Макаров;Капитон;Артёмович;NO
051b7b4e-5f64-4b16-866b-d9808813c2a9;ИП Беляев Е.А.;Беляев;Евгения;Адамович;NO
1d56ee9b-0c59-4cb4-a84b-9bdabb5dea96;Савина Фрол Никифоровна;Савина;Фрол;Никифоровна;NO
ee4f2e68-cbab-48dc-961b-c6cf4327e242;Шашков Захар Константиновна;Шашков;Захар;Константиновна;NO
112baa37-352d-4d32-93ad-7cae661f6ae1;Шубин Онуфрий Федоровна;Шубин;Онуфрий;Федоровна;NO
ea8a9c61-f698-4713-8d0a-52d6a169870c;Зимина Ульяна Викторович;Зимина;Ульяна;Викторович;NO
6d6fe9ba-20bb-46b2-96cc-c4b1d3ea5412;Жданова Григорий Робертовна;Жданова;Григорий;Робертовна;NO
5101b593-9bf8-4b86-bc22-bd61c46fe84b;Гусева Т. Е.;Гусева;Таисия;Елисеевич;NO
e595c069-c3bb-4a91-9b45-ed13c6b438f8;Шашков Аристарх Аркадьевна;Шашков;Аристарх;Аркадьевна;NO
52a92af1-8e6f-4ec4-af44-c57818c1edff;Игнатова Софрон Феликсович;Игнатова;Софрон;Феликсович;NO
f05a1db9-adbb-477f-ad8a-a5e9ce915e71;Никонова Никифор Изотович;Никонова;Никифор;Изотович;NO
7ec9b6b3-cd0b-4ac1-b17a-8037f53df193;ИП Рогов Ф.Л.;Рогов;Фортунат;Львовнк;NO
e009f5be-7443-4879-a0a9-9abd024b10ef;Бобылева Харлампий Адамович;Бобфлева;Харщампий;Адамович;NO
6d922b49-0837-4946-bedd-d82850e0711b;Беспалов Л. А.;Беспалов;Лучезар;Артурович;NO
4f67c3dc-076b-4417-92d3-7fe99c57f326;Федоров Л. Ф.;Федорощ;Лучезар;Фадеевич;NO
363b77d4-eb89-4abd-9412-02e9eb1263ab;Савин Валерия Владимировна;Савин;Валерия;Владимировна;NO
d82e0b7a-9621-4d73-8883-a9a173ef9d79;Ефремова Савватий Валериевна;Ефремова;Савватий;Валериевна;NO
5a4e7368-81d3-4144-81ae-e4c0ae503922;ИП Кузьмин К.С.;Кузьмин;Капитон;Святославовна;NO
592eb549-8a7b-4976-b3ce-8c7db618e54c;Давыдов Анжела Арсеньевич;Давыдов;Анжела;Арсеньевич;NO
673fddf1-9839-4e20-894d-f47f81cc2699;Мухин Аверьян Святославовна;Мухин;Аверьян;Святославовна;NO
083b083e-660e-42fa-afcd-a9f8bbc98edf;Федоров Мир Арсеньевич;Федоров;Мир;Арсеньевич;NO
fc12f8a3-ea9f-4065-a1e6-08d1744f6bb3;Федотова Г. Т.;Федотова;Григорий;Тимофеевна;NO
7ea627f0-67d3-4aa8-ac2e-0c93feb6f677;Устинов мечислав Яковлевич;Устинов;Мечислав;Яковлевич;YES
c9891097-ac83-4e1e-a947-d97e02b3fd29;Антонов Панфил Святославовна;Антонов;Панфил;Святославовна;NO
8d5dd9d1-af04-4403-9436-18e860060aeb;ИП Белякова Г.Ф.;Белякова;Герман;Феликсович;NO
c220dece-6939-4aa1-a741-ae86ed51a8ce;Николаева Д. Е.;Николаева;Дмитрий;Ефстафьевич;NO
68c35f21-175c-4807-9001-a5785eca4823;Пестова Юлия Леоновна;Пестова;Юлия;Леоновна;YES
ed378dea-e32c-4a91-920c-0157b1c0a7bf;Рогов Филарет Алексеевна;Рогов;Филарет;Алексеевна;NO
af8345bc-bb4f-4c4e-a370-091974e07f86;Ширяев М. А.;Ширяец;Макар;Алексеевна;NO
8830c7eb-59e1-4613-9262-ab36e44324a6;Матвеев Валерия Константиновна;Матвеев;Валерия;Константиновна;YES
a3f954ec-3847-4bb0-9f20-65dc364ab369;Жукова Т. Г.;Жукова;Творимир;Гаврилович;NO
d3b3a9d7-ce53-4619-b7a2-e42338f6219e;ИП Петрова Ю.А.;Петрова;Юлий;Ааронович;NO
eb9c157f-7806-462f-b18f-9a5064301f12;Потапов Фома Ильинична;Потапов;Фома;Ильинична;NO
93efa1f9-453e-4649-916b-628c21a423e5;Русакова Марк Леонидовна;Ресакова;Мари;оеонидовна;YES
97957b62-eeb5-435b-a0ed-ff6a2910b521;ИП Калинин Р.А.;Калинин;Регина;Аксёнович;NO
9b6a74bf-6d7d-4678-83ff-d684bcb275d2;Галкин Евдоким Валентиновна;Галкин;Евдоким;Валентиновна;NO
fc57a2bb-2a2c-43eb-bfb9-362577da1ff3;Бобылева Аристарх Фёдорович;Бобылева;Аристарх;Фёдорович;NO
99217e41-988f-44d3-8e19-a53f1fa6d9fb;Шаров Никифор Давидович;Шаров;Никифор;Давидович;NO
93638cd1-7bf5-4672-a8f8-3e6bfadec327;ИП Никонова Э.Р.;Никонова;Эдуард;Романовна;NO
8f585b57-b28c-43f8-a923-2a67872ed748;Кулакова Фортунат Эдгардович;Кулакова;Фортунат;Эдгардович;NO
168d31e3-2a6d-44a8-88b0-f377e7c6fb89;Тимофеев Моисей Тарасович;Тимофеев;Моисей;Тарасович;NO
ebdb1ed0-7a35-4b80-93f2-b6c2ce1db415;Кулагина Роман Кирилловна;Кулагина;Роман;Кирилловна;NO
c68b1e27-f86f-4f63-8943-8184e365ac99;Андреева Аверкий Адрианович;Андреева;Аверкий;Адрианович;NO
78bf39c3-ca5e-49a1-a8cc-c2abb905dcce;Тимофеев Бажен Архипович;Тимофеев;Бажен;Архипович;NO
7fc71f9c-46d2-41e6-bb35-13979c351b38;Игнатова Роман Адамович;Игнатова;Роман;Адамович;NO
b87cead7-a504-4a09-9428-8eb9221e8390;Игнатова Роман Адамович;Игнатова;Роман;Адамович;NO
678a316c-4be1-40e3-9024-5e5d0c6e4598;Быкова Марк Георгиевич;Быкова;Марк;Георгиевич;NO
d3b36ba8-db03-4160-bae0-1299b563f1ef;Потапов Э. Т.;Потапов;Эдуард;Тарасович;NO
033cdd57-2091-478b-8306-ce5e7928ff3f;Потапов Э. Т.;Потапов;Эдуард;Тарасович;NO
22ae33a4-b813-458b-a6e3-407c3743daf5;Сазонова Олимпиада Викторович;Сазонова;Олимпиада;Викторович;NO
f9d14ef1-fbde-45d4-b8e7-10632f3539d3;Бобылева З. В.;Бобылева;Захар;Вилорович;NO
21a8db44-dffb-4c3f-aa49-1b9905add3ec;Потапов Евгения Трофимович;Потапов;Евгения;Трофимович;NO
add1e555-9101-4b47-a99d-3f593cef3864;ИП Савин Э.А.;Савин;Эммануил;Артурович;NO
69bd77cf-f2ca-4fc3-8e98-77ab49567623;Лихачев П. Н.;Лихачев;Павел;Никифоронна;YES
0432c2de-f606-4496-a78f-d2b77a3a5044;Калинин Ю. Т.;Калинин;Ювеналий;Тачасович;NO
5e008574-9bc0-47e3-b26e-2757fdf752fd;Миронов Мстислав Абрамович;Миронов;Мстислав;Абрамович;NO
d315f821-0f2b-4185-be2e-6029c9e04f22;ИП Комиссарова Д.Т.;Комиссафова;Дмитрий;Тарасович;NO
96c9d2c8-8412-4ae0-9650-233442ab8148;ИП Лапин Н.Т.;Лапин;Никандр;Тихонович;NO
55b49144-0b70-459a-be1a-836bb15c0021;Аксенов Вышеслав Игнатович;Аксенов;Вышеслав;Игнатович;NO
93ba8966-6e41-435d-9d92-adcefb7da0d2;Матвеев Савватий Иларионович;Матвеев;Савватий;Иларионович;NO
cb58576a-51a2-43b5-b6a8-5585230cf1af;Зыков Людмила Трофимович;Зыков;Людмила;Трофимович;NO
09777fa3-a156-437d-aa43-2cab872672a4;Лихачев Евлампий Анисимович;Лихачев;Евлампий;Анисимович;NO
